time,latitude,longitude,average_temperature,temperature_RMS,average_conductivity,conductivity_RMS
2023-06-12 19:15:01,49.329471588134766,-0.3208458125591278,16.4680118560791,16.46970558166504,52683.33203125,52683.99609375
2023-06-12 19:21:17,49.33016586303711,-0.32192134857177734,16.558799743652344,16.558822631835938,52797.22265625,52797.24609375
2023-06-12 19:27:35,49.33101272583008,-0.3231375515460968,16.520973205566406,16.520980834960938,52758.890625,52758.89453125
2023-06-12 19:33:41,49.331809997558594,-0.32423731684684753,16.493309020996094,16.493316650390625,52733.890625,52733.8984375
2023-06-12 19:40:10,49.332664489746094,-0.32545822858810425,16.46758460998535,16.46760368347168,52720.5546875,52720.5625
2023-06-12 19:46:29,49.33363723754883,-0.32690390944480896,16.40791130065918,16.40802574157715,52658.890625,52658.92578125
2023-06-12 19:52:38,49.33452224731445,-0.3282102048397064,16.4404296875,16.4404296875,52710.0,52710.00390625
2023-06-12 19:58:51,49.33549499511719,-0.329570472240448,16.417619705200195,16.417621612548828,52693.33203125,52693.33984375
2023-06-12 20:05:23,49.336524963378906,-0.33105528354644775,16.389955520629883,16.38995933532715,52668.33203125,52668.3359375
2023-06-12 20:11:24,49.33761215209961,-0.3325975835323334,16.370532989501953,16.37053871154785,52657.77734375,52657.77734375
2023-06-12 20:17:26,49.338714599609375,-0.3341571092605591,16.344335556030273,16.344335556030273,52636.66796875,52636.6640625
2023-06-12 20:23:45,49.33992004394531,-0.33581435680389404,16.325407028198242,16.325416564941406,52623.890625,52623.890625
2023-06-12 20:30:04,49.341121673583984,-0.3373957872390747,16.338985443115234,16.3389892578125,52646.66796875,52646.66796875
2023-06-12 20:36:23,49.34232711791992,-0.33897989988327026,16.338043212890625,16.338058471679688,52670.0,52670.03125
2023-06-12 20:42:42,49.34358215332031,-0.34064194560050964,16.300168991088867,16.300174713134766,52625.0,52625.0078125
2023-06-12 20:48:57,49.34480285644531,-0.3422486484050751,16.27492904663086,16.274930953979492,52600.0,52600.0078125
2023-06-12 20:54:58,49.34600830078125,-0.3438096344470978,16.24483299255371,16.244836807250977,52574.4453125,52574.44140625
2023-06-12 21:00:59,49.34719467163086,-0.34533563256263733,16.20210838317871,16.2021484375,52539.4453125,52539.453125
2023-06-12 21:07:00,49.34840393066406,-0.3468204438686371,16.1763916015625,16.176401138305664,52517.22265625,52517.2265625
2023-06-12 21:13:02,49.34965515136719,-0.34832876920700073,16.1292781829834,16.129281997680664,52472.22265625,52472.22265625
2023-06-12 21:19:03,49.35093688964844,-0.3498517572879791,16.147233963012695,16.147233963012695,52502.22265625,52502.2265625
2023-06-12 21:25:22,49.35237121582031,-0.35143333673477173,16.1321964263916,16.132198333740234,52487.77734375,52487.77734375
2023-06-12 21:31:41,49.35379409790039,-0.35304024815559387,16.080232620239258,16.08025360107422,52441.66796875,52441.671875
2023-06-12 21:38:00,49.355228424072266,-0.35473906993865967,16.044301986694336,16.044322967529297,52413.890625,52413.8984375
2023-06-12 21:44:19,49.356719970703125,-0.3564540445804596,16.053037643432617,16.05305290222168,52432.22265625,52432.23828125
2023-06-12 21:50:38,49.358245849609375,-0.35819289088249207,16.01709747314453,16.01711654663086,52387.77734375,52387.7890625
